9.601038978194534890e-01 -1.775833731116598785e-02
1.032876647333045295e+00 6.225391492135782384e-02
1.016582295782710421e+00 2.907377024848558852e-02
1.011860683067827393e+00 2.508142525889837937e-02
9.540150666790776501e-01 8.522424666748655217e-03
9.685077991184554147e-01 3.387252087379759996e-02
9.700607893620438738e-01 9.167974849345200683e-02
9.907115006776441302e-01 -3.681540709843972303e-02
1.016025163004990794e+00 -6.815110547641914547e-03
1.080116760002784559e+00 -6.060030989341827490e-02
9.716664201378241161e-01 6.571379435811962322e-02
9.196349927846123595e-01 -4.532427162329963344e-02
9.010079154621530861e-01 5.919672317457039257e-02
9.665641160378539709e-01 9.143144753655669740e-03
9.075059069974831250e-01 1.265673165352149479e-02
1.004793267759380493e+00 3.272920084725580714e-02
1.014697950605463195e+00 -2.996745875668190007e-02
1.037985365266945070e+00 4.829573871590043393e-02
1.021304225290421863e+00 4.710715912002743505e-02
1.100045475476116419e+00 1.064039383701858299e-01
9.663137494876417044e-01 5.691703216281308181e-03
9.650276276696301281e-01 3.957413021517262181e-02
9.509777809884691901e-01 -4.715664035817006966e-02
9.522358700739945725e-01 3.885123459088907910e-02
1.079639663723561238e+00 4.460803569303528615e-02
9.853320208620489629e-01 4.136479808443321859e-02
9.584839455441286349e-01 5.790789041740988449e-03
1.040462572475785219e+00 4.304622724107182163e-02
1.020097515045595538e+00 9.300106288220378811e-03
1.000170380683949478e+00 1.188716676355957604e-02
1.029313602702858432e+00 7.832194030610493962e-03
1.006217689867634268e+00 -3.970189689648775250e-02
1.006175402564732257e+00 3.798618257197328152e-02
9.479281303760925814e-01 2.392256688623524419e-02
9.824229547692457931e-01 2.326313032073640719e-04
1.022176603915486259e+00 2.971122661624852127e-02
9.348603452763173394e-01 -5.416974769736158241e-02
8.988824667673898094e-01 2.975418544616327543e-02
9.317253717487765652e-01 -4.753045519959681053e-02
1.047412212628384909e+00 1.343068871775884333e-02
9.867113794572375252e-01 8.519774654621709020e-02
1.012545585769081935e+00 -4.132101409755525867e-02
1.015238337050899498e+00 -9.427229279397526807e-02
1.072277836689403907e+00 8.197572909141112585e-02
1.014984856221708531e+00 -1.793865582470769923e-02
9.508420604396419229e-01 2.573155220125266165e-02
1.032341329547428410e+00 3.309718141577965705e-02
1.093531830598305277e+00 -2.144658904090172846e-02
1.015461917614304488e+00 5.046148013645458517e-05
1.055737248180364185e+00 -6.785275552691376506e-03
9.599231589013269561e-01 1.447620880902844402e-02
9.565762605215138992e-01 -8.142282755145924256e-02
9.644382479697043431e-01 -2.194669708975657829e-02
1.026886063411753813e+00 3.734061514651523870e-04
1.097358976621380267e+00 2.813704510704598954e-02
1.067291066269331345e+00 -9.720463336264291085e-03
1.030411595323994067e+00 -8.046842431747093516e-02
9.190240118650879753e-01 -1.923473540843687393e-02
1.058725740019652362e+00 5.316960931587734474e-02
9.908889629490095219e-01 7.055893005751461000e-02
1.029071773799280942e+00 -2.545704081739679284e-02
1.021667035641563803e+00 5.398782977228325924e-02
9.815921478731218786e-01 -8.781623604079773215e-02
9.099777416485930193e-01 7.153763212000410765e-03
9.049059360084056314e-01 -8.194537895128015115e-02
1.070652155466178979e+00 -3.245106325056054675e-02
1.063650846872285838e+00 -7.338445727212188768e-03
9.358840850966989588e-01 -5.296051003079654818e-02
9.786222187833510944e-01 5.938385739849563576e-03
9.563018900819446610e-01 1.057531679216736908e-01
9.850371196191354262e-01 -6.947793390131148938e-02
9.115971628342622868e-01 -3.336282713324338709e-03
9.126973329806613577e-01 -3.308945738110825180e-02
1.014794894285446114e+00 3.815561135266171827e-02
9.937869953076564622e-01 1.857276548929992152e-02
1.036475856084301039e+00 -3.510276590334707875e-02
1.046776854064430884e+00 -5.137641827015924575e-03
9.780328341097102030e-01 -4.264382634833038810e-02
1.013066373877308024e+00 8.707371902123314800e-02
9.489536549812878086e-01 4.238037031768086826e-02
9.259991949960091340e-01 1.231969613869530189e-01
8.938772681875124526e-01 2.470002715309735711e-02
9.723887816323411037e-01 -3.378544154333622956e-02
9.922448600586450951e-01 -6.238154281554884190e-02
9.367169899312146608e-01 -1.273107858616127352e-01
1.019528945512249374e+00 6.466309825761622221e-02
9.515730774245150236e-01 4.231651849866804871e-02
9.785560080902141467e-01 -6.838808972688770194e-02
9.093371043764711947e-01 9.412770099068127824e-03
1.003223783528082835e+00 -5.882761229174319345e-02
9.763201070499110124e-01 2.971342075790612408e-02
9.563796064150040799e-01 -7.016333649099261438e-02
1.019510572190139630e+00 8.132166817577957119e-02
1.111397002972184245e+00 3.122396279496264526e-02
1.044426861817164376e+00 6.487583388408557639e-02
9.807216739263719951e-01 7.215149714214467991e-02
9.699109554425879853e-01 -7.620291475459366193e-02
9.637500372661177428e-01 -7.485312558963222451e-02
1.072013483380854115e+00 -4.932002303260236281e-02
9.412444577429498471e-01 -4.394671944995337531e-02
8.489585179726657493e-01 -3.312518932399528826e-02
1.047580037912433593e+00 1.888971865512481529e-02
9.826806733812517569e-01 -4.580467931996173858e-02
9.925726905130640709e-01 -3.984409767969933694e-03
1.026577693018209780e+00 -2.215976773218499007e-02
9.799339334700812865e-01 -1.174334466013776668e-02
1.052250148597396961e+00 -4.601578225668326999e-02
1.018308258023265189e+00 -4.565809122433517331e-02
1.062890570012380520e+00 -1.249867288167612334e-02
1.043885827305941261e+00 -1.736689061877818218e-03
8.809362276583907470e-01 1.198851351263904852e-01
1.002453355337259877e+00 -8.115268122996411801e-03
1.050787838248692374e+00 9.241696654023840926e-03
1.003060211759786657e+00 3.026693734148724543e-02
9.962412046471047500e-01 -4.424924611138528890e-02
9.371794235073044321e-01 1.424352528622863795e-02
1.003930248352719490e+00 5.411821177848411685e-02
9.513395139665752342e-01 5.540699298800428468e-03
9.792977066488057769e-01 6.340059052122384853e-02
9.441243556920755342e-01 2.571212158270165526e-02
9.899794614116893543e-01 -5.103315782584394444e-02
1.065234870108470178e+00 6.793381754676988682e-02
9.840875732562995859e-01 9.684902874162982025e-03
1.031393327258916637e+00 5.722858406797631109e-02
9.675181879113431416e-01 -7.756690796033949807e-03
9.625536864944360671e-01 3.635505957376942293e-02
1.055177913175200155e+00 1.151525785611534104e-02
9.433574174648436950e-01 -8.120449763239658003e-02
9.850028824064219757e-01 2.585224435193610518e-02
9.619657227761461149e-01 4.670459818069700592e-03
1.042068046597658615e+00 7.240620061545278985e-03
9.867786655869488222e-01 -1.825643659517069139e-02
9.474275447074067547e-01 -5.049244386762585801e-02
1.017378799854435911e+00 -5.820893552067675503e-02
1.035858900197000221e+00 -7.689933178351624626e-03
1.015787124452602885e+00 4.715333252939852421e-02
1.049546580114439909e+00 -2.074994026467166450e-02
9.290175367468088696e-01 3.650118989470327660e-03
9.277842624024323914e-01 9.387419402166162496e-02
9.373491045524913190e-01 -9.141215081205250614e-02
9.875727098093609602e-01 3.708323861883130318e-02
1.116418871092966780e+00 -1.335104349034200305e-02
1.006672520333664167e+00 1.486630057346186896e-03
9.682807829310413616e-01 1.861859528071043227e-02
9.917664603497355902e-01 1.313008841371503949e-02
9.525377789559698050e-01 3.878226626430303359e-02
1.019938512346888926e+00 -5.980513998961766581e-02
1.051341630116229053e+00 -2.090326828653202296e-02
1.002636129076328375e+00 8.102810561668988276e-02
1.011111156577274794e+00 -9.840600684929737621e-03
9.939923146267330978e-01 -1.577324699435802419e-02
9.325728290101434892e-01 -1.362461826172259131e-02
9.244227013211103738e-01 -5.653019880628390448e-02
9.906522818041325618e-01 -3.393797056399498052e-02
9.307430321724635691e-01 7.305527694773356062e-02
1.002338977972315082e+00 -2.091516742170075605e-02
1.007938884053862116e+00 4.315554198368205113e-02
9.524528346180205496e-01 -2.990489555439977687e-02
9.987079790696568038e-01 -7.265733670417272305e-02
9.503941316540882589e-01 -3.442171549797756747e-02
1.068456203562199835e+00 7.204891208542388292e-02
1.030203742020815660e+00 5.837561356318887729e-02
1.028436889290278877e+00 6.959921117464606954e-02
9.281822036098739126e-01 6.248909932944275193e-04
9.246794952844563653e-01 -2.512344891179368878e-02
1.068914871388892074e+00 3.608598502183957366e-03
9.403757047976136763e-01 -6.252400877261672651e-02
9.432511962067929856e-01 3.711757364604256065e-02
9.610098384626555301e-01 -1.000900462423543191e-01
9.535373782761207284e-01 1.843611779425997910e-02
1.068853407621604967e+00 2.635636011697155626e-02
1.029493704277874899e+00 -1.462708089762680512e-02
9.716918484146814805e-01 9.232964069270015173e-02
9.671084819290015622e-01 -4.435806925045766153e-02
9.754939621713882847e-01 2.653219931000311282e-02
9.622547206561494759e-01 -1.034233340430525949e-01
1.022049447445961601e+00 -1.403929762362704503e-02
1.077900311480087137e+00 2.044175292994283508e-02
9.386692000055161245e-01 -2.979060720252810213e-02
1.051021061855182070e+00 5.155678262300802950e-03
1.040913688336187803e+00 -6.315744425101374460e-02
9.774568963218448481e-01 7.855585991226526899e-02
1.073500615762384092e+00 -1.445292183187377871e-02
9.609322644412929826e-01 1.721731494783605709e-02
9.786292686391642182e-01 -8.492513006517828089e-02
1.015760243632960469e+00 -3.550506512584350460e-02
1.023069797174037010e+00 -3.131854940465149395e-02
9.076260002099966195e-01 8.616998891937363569e-02
9.881602484482404636e-01 -1.514602718452346709e-02
9.375662250044858315e-01 3.072420628902468309e-02
1.027582142551582978e+00 1.472884587808328052e-02
9.811190691296182154e-01 -4.041829974323196684e-02
1.076816148878779522e+00 2.215211982492695450e-02
1.105697456031493386e+00 2.202963779735718150e-02
9.740305547927209373e-01 5.252769239845404836e-03
9.888953106629334577e-01 1.119835472097054363e-01
1.098107541433639645e+00 8.671436111578947892e-02
9.935276135744989245e-01 -6.915118155730874683e-02
9.694486600851323077e-01 -8.342036537347881364e-02
9.767833000824607259e-01 -5.122035803982475516e-02
9.622466687959779774e-01 -1.307973083520913918e-02
9.036591977875757520e-01 -2.792577953219108067e-02
1.059671016460402182e+00 -8.010475348157471143e-02
1.036870848206081774e+00 3.809600212782271456e-02
1.018294027114683864e+00 2.165481907233822445e-02
9.055251031380286975e-01 6.701976769189968430e-02
9.294412323569993806e-01 -6.299112005291987448e-02
1.032107410052261365e+00 1.067585868598107087e-03
1.046862144734170830e+00 5.502623011746021059e-02
1.097061625967550746e+00 5.431392279783928134e-02
1.020212506463836988e+00 8.790152364765081716e-03
9.474155395208758712e-01 1.481261808787256821e-02
1.104052122810274428e+00 1.416062821935683107e-02
1.085076982899807696e+00 -3.539217839753808909e-02
9.607755963719815107e-01 8.171261197960844047e-02
8.750918348152256776e-01 3.790319587886523817e-02
9.859304293566479860e-01 -1.722039233826372362e-02
1.029636677848073445e+00 3.939374656243569556e-02
1.056270574011381802e+00 -7.412367082114930394e-02
9.853104813053947808e-01 2.710576501433124841e-02
9.439405814292242125e-01 -5.013494891077039523e-02
1.048441567384540862e+00 -1.515266223850818229e-03
9.317613060075237152e-01 2.493105243486513911e-02
1.066596003446366403e+00 -1.332434612015206965e-02
1.058629769185827518e+00 7.719690129719514182e-03
1.044918582178102184e+00 7.068627573268698727e-02
1.072835682233085564e+00 8.615792571123781496e-02
9.825055541174310125e-01 -2.589692877208833038e-02
1.013729990209197629e+00 3.201162695115086082e-02
1.085209001417036800e+00 2.912989902317205879e-02
1.046775506035261483e+00 -2.465483520334496928e-02
9.407650177955574344e-01 2.806579187974430137e-02
9.737055085839733115e-01 2.810276460730254389e-02
9.220274490159483527e-01 -4.972884211425963874e-02
1.115565315523226797e+00 -8.965123403112177508e-03
9.370168091346535721e-01 -4.504393615078328139e-02
1.011922992018926104e+00 6.762202843137513075e-03
9.830927395941336799e-01 -2.266020316760295177e-03
1.033626139379737907e+00 3.916998262044459056e-02
1.002441270519949468e+00 3.195890772147464559e-02
1.071803154846028061e+00 3.240069196053068507e-02
1.059642865967691305e+00 5.390071679366438551e-02
1.067656083195056116e+00 -1.097960498774484817e-02
9.565689077254930783e-01 -5.495655730515826981e-03
1.016236361812277833e+00 5.122857592862384291e-02
1.017520428662152199e+00 -1.391204073462620067e-02
1.012955624711952662e+00 -2.882658099291131662e-02
1.088086159154876276e+00 -3.453172673377993135e-02
9.574661067831239381e-01 9.462104693544725759e-08
9.667960175441597803e-01 -1.025697824415446047e-01
9.597082366795588459e-01 2.230998006500588271e-02
9.740959063801920559e-01 3.024235810468713440e-02
1.058555585075686700e+00 -5.138160798980426908e-02
9.906821973338271192e-01 3.547380324392914591e-02
9.372934079341690428e-01 -1.002952894783271098e-01
1.048901267411834093e+00 -6.821440702710786230e-02
1.048637617436319669e+00 -4.164113360851891266e-02
9.838455648982122881e-01 3.276511676595089684e-02
8.857112575725786252e-01 -5.226331329274742530e-04
1.028174162019343640e+00 1.530079188091642943e-02
1.013618715554666316e+00 8.041041887165623070e-02
9.419828209935547925e-01 -3.005322993284189129e-02
9.711875910830829461e-01 -9.430914981817979659e-03
1.002316433572912890e+00 -6.259103237112760565e-02
1.082721428946147535e+00 -4.842952151844946707e-02
1.057854406078176046e+00 -5.940036337168528441e-02
9.540545871014424195e-01 -3.275039745004323932e-02
9.679633825422514493e-01 1.079330956557015934e-02
1.077089425011517054e+00 -7.353249373971366964e-03
9.395627756168587474e-01 -9.286445300562738703e-03
1.012067263004638784e+00 -9.204336858598921589e-02
1.011873983750255723e+00 -1.725788051068837328e-03
1.069504457059275992e+00 -6.670801748167712319e-02
1.042991893254870073e+00 -1.275617366921789203e-02
9.646068929347391130e-01 9.233129678849032185e-04
8.385089965890786257e-01 -4.401826435676786664e-02
1.007375133858685601e+00 -2.895297071212482240e-02
1.033473041605494025e+00 -1.507452173113549287e-02
1.041891167499461535e+00 -9.322194256329545403e-02
9.501883973639059233e-01 -1.157493259539715824e-01
9.848910808680430007e-01 1.576523527512087020e-01
1.030610226590249923e+00 4.622170801680361950e-03
9.663314145696304536e-01 -2.362628223246689141e-02
1.034197237753551990e+00 6.113289975551214339e-02
1.025707073222708265e+00 4.208021833050328703e-02
9.062554392737751652e-01 1.058748285156916324e-01
9.233452243802595660e-01 -7.900939269152533473e-02
1.052921976390079006e+00 2.103127455582869121e-02
9.853517547003307619e-01 4.443223398388821549e-02
9.915715332599620568e-01 -1.142812167098736648e-01
1.049960059963952697e+00 -4.373929976672285419e-02
1.081508939707154004e+00 4.611257130401117538e-02
1.060657697193777116e+00 -1.370186792274626433e-02
9.656498309556474924e-01 -4.338695724773160810e-03
9.484782655172624422e-01 8.528507099518965393e-03
9.463649616144556020e-01 -4.283190382941623464e-02
1.045586812852183911e+00 4.272646425859675384e-03
9.855926138519621738e-01 2.089864574309803144e-02
1.009070383861331965e+00 1.009256264268927616e-02
9.152863645616118315e-01 -2.139991768769061720e-02
9.338285905380528940e-01 5.315050843627462662e-02
9.800824278629326480e-01 -2.617261091024607536e-02
9.819564043477203574e-01 -5.859269034236089940e-02
9.584852599999831302e-01 -1.079036976477210780e-01
8.831852220678340082e-01 2.034329857876256142e-02
1.049529517107962828e+00 7.868159936187018103e-03
1.098081016910736230e+00 -2.740292841085631773e-03
1.020840564327855304e+00 -2.650847922585512285e-05
9.728308792054861653e-01 -7.306213801289333787e-02
9.892020348137223751e-01 -1.513988762205754901e-02
9.591481243821792235e-01 6.333137624025972356e-02
9.751894690767068941e-01 -9.068415021619695426e-02
9.542720645230841070e-01 7.082510794108469454e-02
1.017117470529401047e+00 -4.734259935855823775e-02
1.015691996988458801e+00 6.916949444601833141e-03
9.421739536323870956e-01 7.124550520479029647e-02
1.015958520229495843e+00 -6.343436358274429088e-02
9.607696998666772625e-01 7.817157233016883144e-02
9.734311275912828076e-01 1.766009875705553886e-02
1.069100192383316772e+00 -5.523435886806223050e-02
1.073232082228366302e+00 3.224225798105325586e-02
1.026312131931394145e+00 -5.311112555851973949e-02
9.198955832289072987e-01 8.859826192549513646e-02
1.044258961217250814e+00 -1.102518092639462322e-01
9.564882821085650688e-01 -3.368382729535914638e-02
1.098182252504885881e+00 -8.346875527063568612e-02
1.094290782626630154e+00 -3.040847167816407293e-02
9.793478965976158968e-01 6.822514968471186936e-02
1.008143865906875991e+00 5.046753015218283928e-02
9.346621984828841212e-01 4.384331446550706474e-02
1.052307808315414261e+00 1.018316344358144443e-02
9.568560791068376759e-01 3.506036502611512007e-02
9.729796504493493092e-01 3.673449248669744677e-02
9.649186115341317205e-01 -6.026163116215552812e-02
9.332831047933659585e-01 6.918104418026808922e-02
9.177273251124442588e-01 2.818239378634922188e-02
1.026781723101052091e+00 -5.568104206740889101e-03
1.003507086748586685e+00 2.326981543026811899e-02
9.827140689816197261e-01 -6.011862522252522933e-02
1.062633912599696417e+00 -3.724907289143125633e-02
9.964403302971843734e-01 9.499828893717410239e-02
9.703896410811891915e-01 -5.065638474788451001e-02
9.531640060287877025e-01 -2.098788064515364968e-02
9.935066665731178137e-01 -9.458733803524982386e-02
9.836721067659333073e-01 4.099581366068343058e-02
1.043906198098653704e+00 2.256043862349607285e-02
1.044469687962878979e+00 -3.501666773130236113e-03
1.056683037200778053e+00 7.698055782001941849e-02
1.019438859074032422e+00 -3.319388651051317918e-02
9.548646476914512959e-01 -4.469736737886656486e-02
1.001905315836862487e+00 4.240691926742340412e-02
1.047269456938475729e+00 -8.865116850827869238e-03
1.008535085550900323e+00 -2.322231285009187726e-02
9.926402047533080530e-01 -2.976471832961878356e-03
1.021159793309655672e+00 -5.544680925242129188e-02
1.072437817438638641e+00 9.136642709435427445e-02
9.576522543811254451e-01 8.370574681119979932e-02
9.824074528614265001e-01 1.751102599170098126e-04
9.752345834022270177e-01 2.425661147579622617e-02
9.921789851829518891e-01 4.800595015727521231e-02
9.585093990411881482e-01 -3.894104370747754340e-02
9.928504675885845288e-01 7.207910020535635010e-02
9.913495881275741217e-01 -4.818109578019976608e-03
8.708085310447173377e-01 7.342220491214998535e-02
9.821024230928353527e-01 -6.180680612001295156e-03
1.053852998515810047e+00 4.911814398381510530e-03
9.573449707999078795e-01 -4.864384039106586267e-03
9.957787119856501556e-01 -6.228431926839666372e-02
1.012274289356867252e+00 -1.869590757734176933e-02
9.669995703351501604e-01 1.519913997049864018e-02
9.525200826005492116e-01 -3.422968032391790483e-02
9.456892243763710404e-01 2.787150930468275736e-03
9.282458774254037648e-01 -8.576341251844522146e-03
9.846088879691313744e-01 2.219333568916725952e-02
9.840567359560578042e-01 5.729723594816872601e-02
1.053651868489423160e+00 1.563500575581017876e-02
1.090089247866483424e+00 1.017325992077192272e-02
1.024345065379820507e+00 -4.604634218033695076e-03
1.031392247578056143e+00 -1.712773721106969349e-02
9.664329400604187992e-01 -2.254754718853529266e-02
9.916089470071626222e-01 3.243241052256616574e-02
9.936142399338601106e-01 -2.905302088194805163e-02
9.249042714108465235e-01 -5.887090858718860287e-02
9.823656538249133652e-01 5.367926249616755685e-02
1.005943522629092035e+00 6.469219140636918788e-03
1.098998313205589383e+00 -6.131500564976841844e-02
1.013125381621935439e+00 7.244238046746992454e-02
1.020680523053440147e+00 -6.874304141741506557e-02
9.812098257660566425e-01 3.843062187068341240e-02
9.753189360539145092e-01 7.380974364025059964e-02
1.084591488951625493e+00 -2.278907585981966924e-02
9.916982838862536953e-01 -5.439545450747110961e-02
9.855837867296095567e-01 2.420055271890611190e-02
9.677681383375927870e-01 2.604689416625193855e-03
9.701745392214781161e-01 2.796314219223799968e-02
9.502534151789882033e-01 3.027643698164333638e-02
9.778388975774465752e-01 8.645454590601042710e-02
1.034448029970496341e+00 -5.735447803083475876e-02
1.053004792024171632e+00 5.789013530678902009e-02
9.755959861585332682e-01 -2.941846532110728094e-02
9.510382712755529599e-01 -5.627388719898250916e-03
1.065850966373670827e+00 3.558328798558923339e-02
1.019716791432476288e+00 4.941701716968324026e-02
9.990004319891129247e-01 -5.517834748708749792e-02
9.532593620042404403e-01 2.910812094302981518e-02
9.812223747086052938e-01 -9.048628100062781898e-02
9.631976523542334911e-01 1.656184349347909410e-02
9.929651244788542108e-01 -6.429304998577713148e-02
1.079458587789777990e+00 -4.681702379735445257e-02
1.065637701552743177e+00 2.620690682236009525e-02
1.015039225278826729e+00 -4.746634090251744542e-02
1.017716193960943150e+00 -8.639932905604920388e-02
1.085485742195854808e+00 -1.409551248083769359e-02
1.026420451032229009e+00 -3.954617159316901193e-02
9.796009339086991785e-01 4.365392671278785219e-02
9.503016806252949644e-01 1.359721468185255688e-03
1.065333976001320515e+00 -4.048424571742961775e-02
1.023496533780299478e+00 1.020109966422144687e-01
1.082784306185042622e+00 7.581190152395812787e-03
9.632691315827898171e-01 -4.979709811078975729e-02
9.886992236403588930e-01 -2.799959941661946117e-02
9.611097612899128784e-01 -5.069361933961239602e-02
1.060295682269190687e+00 -2.516741098772251259e-02
9.699294216497269527e-01 7.510684023926431042e-05
9.944916217901341726e-01 -2.616294700487709068e-02
9.153832082410515714e-01 8.395813806121036477e-03
1.009431102955552939e+00 2.493106009939759921e-02
1.019728917206415453e+00 -4.018025332086084395e-02
9.121191593519353269e-01 -9.376198705253125515e-03
1.031336535539686849e+00 5.200187793589772234e-02
9.251430681856874783e-01 -1.078976023406771206e-02
9.853160268956723256e-01 -6.588460787396244189e-02
9.786401713510930467e-01 -6.466082537454655166e-02
9.918730655497280946e-01 -5.935268486000087190e-02
9.446520824171498187e-01 8.904964541361628724e-03
9.230786204470977641e-01 -8.426099546872456436e-02
1.034731164345119803e+00 -5.739107217349358886e-02
1.063294491173467193e+00 2.057292587277119444e-02
1.040190779256688458e+00 2.338229214899737243e-02
1.065438629851616748e+00 -1.254843535183208514e-01
9.862064736587238256e-01 -4.485906091607819168e-02
9.344772125752214276e-01 2.174921555634318909e-02
9.469676388694364677e-01 -8.578619056107109064e-02
9.616999947292297346e-01 3.500133633574431524e-02
9.672631065242850434e-01 -4.166673296593073964e-03
9.443595637699701006e-01 1.083019962287540966e-02
8.853784004655088635e-01 -1.059825150645833935e-01
9.400456226578739471e-01 3.086729649703499889e-02
1.002661827083539237e+00 1.751557348559128896e-02
1.087160884765722368e+00 9.456042730208653879e-02
1.033810541069469791e+00 -6.126386814516901133e-03
1.013721567398667256e+00 -3.003822380013055487e-02
9.953782816776060027e-01 -6.746786831128549766e-02
9.912226409690296780e-01 8.881699130918918605e-02
9.903841285567033248e-01 3.557131760057239637e-03
1.061232743065791517e+00 2.991759681319243469e-02
9.826912056510809235e-01 5.554537900625074187e-02
1.010103632765458448e+00 8.275747864114277319e-02
